Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_46231,USER_2263,246.36,Online,2023-08-12 03:04:00,86306.93,Mobile,Sydney,Clothing,0,0,2,48.31,4,Amex,98,1868.07,PIN,0.6137,0,1
TXN_7987,USER_1256,139.66,ATM Withdrawal,2023-08-12 03:06:00,24784.34,Mobile,Mumbai,Restaurants,0,0,13,403.37,3,Mastercard,77,2326.31,PIN,0.5014,0,0
TXN_4463,USER_3077,191.19,ATM Withdrawal,2023-08-12 03:07:00,36045.46,Mobile,Sydney,Restaurants,0,1,13,69.02,3,Amex,146,237.53,OTP,0.9639,0,1
TXN_30285,USER_3935,83.51,ATM Withdrawal,2023-08-12 03:17:00,58511.66,Laptop,Tokyo,Clothing,0,0,6,331.15,0,Discover,91,2864.51,OTP,0.896,0,1
TXN_31212,USER_6164,27.71,ATM Withdrawal,2023-08-12 03:18:00,22108.23,Laptop,Sydney,Restaurants,0,0,9,175.83,0,Discover,97,4621.64,PIN,0.9445,0,1
TXN_4175,USER_5500,29.96,Online,2023-08-12 03:19:00,48733.12,Tablet,London,Clothing,0,0,11,317.7,4,Mastercard,42,3461.79,Biometric,0.3209,1,1
TXN_8801,USER_4970,25.24,Bank Transfer,2023-08-12 03:20:00,40319.8,Tablet,Sydney,Groceries,0,0,3,227.56,3,Mastercard,35,1531.02,PIN,0.8848,1,1
TXN_248,USER_7015,10.55,Online,2023-08-12 03:33:00,32633.71,Mobile,Sydney,Electronics,0,0,8,75.91,0,Amex,149,8.71,Password,0.4935,0,0
TXN_36851,USER_6642,24.72,Online,2023-08-12 03:34:00,77990.88,Tablet,Sydney,Travel,0,0,12,226.94,3,Mastercard,6,3056.31,PIN,0.0019,0,0
TXN_4039,USER_9615,92.53,ATM Withdrawal,2023-08-12 03:35:00,29985.26,Mobile,Tokyo,Travel,0,0,13,252.35,2,Amex,46,4932.25,Password,0.0512,0,0
TXN_41018,USER_8760,253.62,Bank Transfer,2023-08-12 03:37:00,34603.5,Laptop,New York,Electronics,0,0,8,276.85,2,Mastercard,6,4698.45,Password,0.7789,1,0
TXN_10355,USER_4049,48.78,Online,2023-08-12 03:46:00,57872.78,Tablet,New York,Travel,0,0,13,82.38,2,Visa,206,2060.99,OTP,0.3306,0,0
TXN_15221,USER_2903,88.72,Online,2023-08-12 04:04:00,3431.02,Tablet,Sydney,Restaurants,0,0,7,241.28,0,Discover,181,21.85,Password,0.3183,0,0
TXN_37967,USER_1399,119.93,ATM Withdrawal,2023-08-12 04:09:00,91244.35,Tablet,Mumbai,Restaurants,0,0,1,358.42,2,Mastercard,20,1827.15,OTP,0.5407,0,0
TXN_22916,USER_7932,90.45,ATM Withdrawal,2023-08-12 04:14:00,97298.35,Tablet,Mumbai,Restaurants,0,0,11,411.65,0,Discover,219,2436.68,Password,0.6048,0,0
TXN_32501,USER_4133,167.99,Bank Transfer,2023-08-12 04:17:00,71686.63,Tablet,Mumbai,Travel,0,1,9,181.19,0,Discover,156,4859.96,Password,0.3117,0,0
TXN_44495,USER_9960,243.49,Online,2023-08-12 04:26:00,42356.06,Mobile,Tokyo,Restaurants,0,0,2,262.61,1,Visa,104,2533.19,PIN,0.2735,0,0
TXN_28019,USER_1833,40.01,Online,2023-08-12 04:41:00,50902.43,Tablet,Mumbai,Groceries,0,0,13,473.03,0,Discover,75,3526.55,Biometric,0.4925,1,0
TXN_11231,USER_5459,230.58,ATM Withdrawal,2023-08-12 04:42:00,11444.62,Laptop,Sydney,Groceries,0,0,13,247.81,1,Visa,227,2130.11,Biometric,0.586,0,0
TXN_42299,USER_5259,10.81,Online,2023-08-12 04:48:00,19232.23,Mobile,Tokyo,Electronics,0,0,12,418.73,0,Amex,208,3684.73,OTP,0.7016,0,0
TXN_37664,USER_8672,62.56,ATM Withdrawal,2023-08-12 04:50:00,88645.7,Tablet,Sydney,Clothing,0,0,8,59.08,0,Visa,161,2479.84,OTP,0.1269,1,0
TXN_9675,USER_8035,69.86,Bank Transfer,2023-08-12 04:54:00,61388.68,Laptop,Sydney,Electronics,0,0,2,47.89,1,Visa,195,4434.89,Biometric,0.828,1,0
TXN_11950,USER_9383,50.96,Online,2023-08-12 05:12:00,43234.54,Tablet,Tokyo,Electronics,0,0,4,337.0,2,Discover,200,446.31,Password,0.0343,1,0
TXN_5546,USER_7984,272.22,Online,2023-08-12 05:25:00,43914.52,Tablet,Mumbai,Travel,0,0,9,66.68,4,Discover,37,4644.33,OTP,0.0915,0,1
TXN_34363,USER_5099,294.61,POS,2023-08-12 05:39:00,5869.81,Mobile,Sydney,Travel,0,0,5,405.17,0,Visa,115,4461.58,Password,0.7121,1,0
TXN_26702,USER_3719,34.46,Bank Transfer,2023-08-12 05:47:00,77942.08,Mobile,Sydney,Clothing,0,0,1,250.11,0,Mastercard,10,4354.3,Biometric,0.1407,0,0
TXN_26040,USER_5332,23.64,POS,2023-08-12 05:49:00,54185.12,Mobile,Mumbai,Groceries,0,0,11,447.85,4,Discover,90,4846.09,Password,0.3227,0,1
TXN_26762,USER_1199,8.65,ATM Withdrawal,2023-08-12 05:50:00,40287.78,Tablet,New York,Travel,0,0,10,304.29,2,Discover,64,539.47,Password,0.6502,1,0
TXN_13494,USER_8677,62.67,POS,2023-08-12 05:58:00,77131.48,Mobile,Sydney,Groceries,0,0,9,61.15,0,Visa,205,3238.11,OTP,0.6391,1,0
TXN_21716,USER_6834,130.36,Online,2023-08-12 06:03:00,31289.14,Laptop,New York,Restaurants,0,0,14,140.25,0,Visa,137,4227.01,Biometric,0.4907,0,0
TXN_26253,USER_6897,302.97,POS,2023-08-12 06:11:00,25542.69,Laptop,New York,Restaurants,0,0,8,92.42,3,Visa,20,2871.53,Password,0.6539,1,0
TXN_28958,USER_4530,51.03,POS,2023-08-12 06:21:00,28653.56,Tablet,London,Travel,0,0,4,396.47,4,Discover,140,2248.71,Biometric,0.7888,1,1
TXN_20596,USER_8930,106.98,Online,2023-08-12 06:30:00,7538.02,Laptop,New York,Restaurants,0,0,3,31.78,0,Mastercard,207,271.53,PIN,0.1292,1,0
TXN_47501,USER_8232,14.87,Online,2023-08-12 06:52:00,551.59,Tablet,New York,Groceries,0,0,3,426.86,1,Visa,155,2915.54,Biometric,0.6421,0,0
TXN_17180,USER_1325,224.34,Online,2023-08-12 06:56:00,74248.95,Tablet,Tokyo,Electronics,0,1,6,121.29,4,Mastercard,113,1321.13,Password,0.4545,1,1
TXN_39604,USER_3024,85.61,POS,2023-08-12 07:05:00,71298.39,Tablet,Mumbai,Electronics,0,0,12,226.27,4,Amex,95,1544.26,OTP,0.0471,1,1
TXN_23166,USER_9175,22.51,ATM Withdrawal,2023-08-12 07:26:00,52557.65,Tablet,Tokyo,Clothing,0,1,1,165.1,1,Amex,59,3415.54,Password,0.4475,1,0
TXN_22142,USER_8113,38.03,Bank Transfer,2023-08-12 07:31:00,63752.77,Tablet,London,Restaurants,0,0,6,265.19,3,Amex,175,3351.62,OTP,0.5087,1,0
TXN_4467,USER_9635,28.4,ATM Withdrawal,2023-08-12 07:32:00,41548.51,Tablet,London,Electronics,0,1,11,114.36,3,Amex,90,103.06,Biometric,0.7712,0,0
TXN_36290,USER_9705,45.74,POS,2023-08-12 07:36:00,19024.7,Laptop,Sydney,Travel,0,1,8,454.27,2,Mastercard,35,4535.11,PIN,0.3449,0,0
TXN_319,USER_6625,53.98,ATM Withdrawal,2023-08-12 07:53:00,59709.58,Laptop,Mumbai,Groceries,0,0,11,96.79,1,Mastercard,153,919.59,OTP,0.8072,0,0
TXN_43696,USER_1762,32.36,Online,2023-08-12 08:00:00,34985.48,Mobile,Mumbai,Groceries,0,0,5,210.98,3,Discover,73,3368.27,OTP,0.4837,0,0
TXN_23911,USER_5003,183.8,POS,2023-08-12 08:01:00,94396.9,Mobile,Mumbai,Electronics,0,0,11,29.06,4,Mastercard,3,1498.03,Biometric,0.9095,0,1
TXN_9047,USER_3822,17.23,POS,2023-08-12 08:03:00,61768.13,Tablet,London,Restaurants,0,0,5,200.65,4,Mastercard,96,958.78,Biometric,0.7402,1,1
TXN_19759,USER_6274,18.06,Bank Transfer,2023-08-12 08:19:00,29193.99,Mobile,Sydney,Electronics,0,0,11,140.61,1,Mastercard,203,951.59,Password,0.1788,1,0
TXN_39501,USER_2475,1.37,ATM Withdrawal,2023-08-12 08:50:00,23497.7,Laptop,Tokyo,Travel,0,0,4,339.84,2,Discover,163,780.42,PIN,0.9343,0,1
TXN_6222,USER_2081,236.3,Online,2023-08-12 08:51:00,58851.37,Laptop,Mumbai,Groceries,0,0,4,414.74,0,Visa,133,272.98,OTP,0.2362,0,0
TXN_21918,USER_9672,3.89,Online,2023-08-12 08:53:00,14499.63,Mobile,Mumbai,Restaurants,0,0,13,53.73,1,Visa,125,238.94,OTP,0.3395,1,0
TXN_2658,USER_3172,44.53,ATM Withdrawal,2023-08-12 09:13:00,6470.4,Laptop,New York,Restaurants,0,0,10,477.36,3,Mastercard,93,606.63,PIN,0.2073,1,0
TXN_39003,USER_1854,22.99,Online,2023-08-12 09:41:00,67105.88,Laptop,Sydney,Travel,0,1,3,298.22,3,Visa,172,4398.48,Password,0.9562,0,1
TXN_24851,USER_4182,25.94,Bank Transfer,2023-08-12 10:10:00,45120.13,Laptop,Sydney,Restaurants,0,0,4,369.62,0,Mastercard,232,2416.42,PIN,0.6927,0,0
TXN_13724,USER_3499,58.25,Online,2023-08-12 10:11:00,7664.57,Tablet,Tokyo,Restaurants,0,0,10,384.28,4,Mastercard,66,3851.73,OTP,0.1337,0,1
TXN_22839,USER_3679,338.27,ATM Withdrawal,2023-08-12 10:15:00,43427.96,Mobile,London,Electronics,0,0,9,111.73,4,Discover,30,468.05,PIN,0.6194,0,1
TXN_38819,USER_2854,183.27,ATM Withdrawal,2023-08-12 10:25:00,29832.24,Tablet,London,Groceries,0,0,3,81.43,3,Mastercard,190,952.14,PIN,0.152,1,0
TXN_5204,USER_3809,178.78,Online,2023-08-12 10:28:00,52512.08,Laptop,Mumbai,Travel,0,0,1,111.79,1,Discover,127,2309.0,Password,0.3635,0,0
TXN_45696,USER_5755,225.91,Bank Transfer,2023-08-12 10:33:00,46050.35,Tablet,London,Restaurants,0,0,1,345.61,4,Visa,219,4047.34,Password,0.4501,0,1
TXN_13456,USER_8017,150.27,POS,2023-08-12 10:46:00,11121.24,Tablet,London,Groceries,0,0,7,319.73,3,Visa,190,869.1,Password,0.4978,0,0
TXN_3009,USER_6690,1.23,Bank Transfer,2023-08-12 10:51:00,35316.54,Laptop,Sydney,Clothing,0,0,12,401.83,1,Mastercard,83,4493.35,Password,0.3794,0,0
TXN_14841,USER_3473,1.06,Online,2023-08-12 11:13:00,23743.91,Laptop,New York,Electronics,0,0,9,29.55,0,Visa,79,2726.38,Password,0.4642,1,0
TXN_48293,USER_8008,35.09,POS,2023-08-12 11:16:00,20654.37,Tablet,Mumbai,Clothing,0,0,11,344.38,2,Mastercard,23,4008.72,Biometric,0.9756,0,1
TXN_18284,USER_7058,26.07,ATM Withdrawal,2023-08-12 11:17:00,79506.4,Laptop,Mumbai,Clothing,0,0,8,456.05,2,Amex,102,3705.04,OTP,0.8125,0,0
TXN_18031,USER_5801,47.58,ATM Withdrawal,2023-08-12 11:20:00,36235.69,Mobile,New York,Restaurants,0,0,8,42.36,1,Visa,101,1921.12,Password,0.7755,1,0
TXN_28470,USER_1685,309.54,Online,2023-08-12 11:26:00,77700.09,Laptop,Mumbai,Travel,0,0,13,156.3,0,Discover,167,4799.04,Password,0.1336,0,0
TXN_19225,USER_4541,123.32,Online,2023-08-12 11:49:00,61959.35,Tablet,Tokyo,Electronics,1,0,12,204.1,3,Discover,143,1894.35,PIN,0.9875,1,1
TXN_33621,USER_2342,48.74,POS,2023-08-12 12:09:00,62967.07,Laptop,Mumbai,Restaurants,0,0,14,275.49,4,Discover,25,3713.31,PIN,0.5968,1,1
TXN_19003,USER_5458,30.48,Bank Transfer,2023-08-12 12:19:00,21345.93,Tablet,Mumbai,Groceries,0,0,4,292.6,0,Mastercard,113,1929.96,PIN,0.3093,1,0
TXN_3669,USER_6944,207.86,POS,2023-08-12 12:25:00,36452.18,Tablet,London,Travel,0,1,14,375.74,4,Visa,42,2964.85,Biometric,0.438,0,1
TXN_20751,USER_2202,225.6,Bank Transfer,2023-08-12 12:25:00,66878.72,Mobile,Tokyo,Restaurants,0,0,14,410.0,2,Discover,25,4341.91,Password,0.3442,1,0
TXN_31826,USER_1463,62.47,POS,2023-08-12 12:55:00,60252.55,Laptop,Tokyo,Groceries,0,0,11,276.3,4,Mastercard,30,2879.27,Password,0.1128,0,1
TXN_26509,USER_6206,57.68,Online,2023-08-12 12:58:00,4901.43,Mobile,London,Restaurants,0,0,10,78.41,3,Visa,150,2692.43,PIN,0.3756,0,0
TXN_14521,USER_5333,212.95,Bank Transfer,2023-08-12 13:18:00,45031.02,Laptop,New York,Travel,0,0,14,291.41,3,Visa,18,2050.7,PIN,0.8343,0,0
TXN_15529,USER_3796,44.71,Online,2023-08-12 13:18:00,6764.06,Laptop,London,Electronics,0,0,8,419.54,1,Amex,111,3965.93,Biometric,0.0353,0,0
TXN_42288,USER_2980,138.07,POS,2023-08-12 13:26:00,83850.98,Laptop,Tokyo,Travel,0,0,12,253.39,1,Mastercard,73,4962.18,Password,0.7204,0,0
TXN_19506,USER_2235,56.62,Bank Transfer,2023-08-12 13:26:00,82768.43,Tablet,New York,Restaurants,0,0,3,428.43,2,Mastercard,4,2192.61,Biometric,0.8454,1,0
TXN_27937,USER_5869,2.03,ATM Withdrawal,2023-08-12 13:47:00,31992.7,Laptop,Mumbai,Electronics,0,0,10,174.67,0,Discover,198,2278.98,PIN,0.7639,1,0
TXN_32066,USER_8496,5.56,POS,2023-08-12 14:08:00,71078.07,Tablet,Sydney,Groceries,0,0,12,177.89,3,Discover,39,3993.66,OTP,0.1731,0,0
TXN_7638,USER_3224,52.08,Online,2023-08-12 14:36:00,27657.28,Mobile,New York,Restaurants,0,0,4,127.68,3,Visa,115,3653.07,Password,0.613,1,0
TXN_7136,USER_1966,209.85,Online,2023-08-12 14:45:00,38558.07,Mobile,Sydney,Travel,0,0,9,53.3,0,Amex,111,2897.21,PIN,0.9928,0,1
TXN_8049,USER_8838,158.65,POS,2023-08-12 15:20:00,34616.89,Tablet,New York,Travel,0,0,2,17.59,2,Amex,192,2765.48,Biometric,0.6149,0,0
TXN_28695,USER_7711,41.99,ATM Withdrawal,2023-08-12 15:43:00,78580.04,Mobile,New York,Electronics,0,0,12,425.19,2,Visa,15,3315.02,PIN,0.5168,1,0
TXN_26294,USER_7577,322.0,ATM Withdrawal,2023-08-12 16:21:00,75229.49,Tablet,Sydney,Clothing,0,0,6,105.51,3,Amex,59,2211.41,OTP,0.6522,0,0
TXN_14332,USER_5533,15.86,Online,2023-08-12 16:25:00,52346.72,Mobile,London,Restaurants,0,0,4,432.97,0,Discover,102,2722.35,PIN,0.2454,0,0
TXN_10728,USER_5927,23.79,Bank Transfer,2023-08-12 16:30:00,43133.0,Mobile,Tokyo,Electronics,0,0,2,482.84,3,Amex,76,3397.7,PIN,0.5972,1,0
TXN_22204,USER_2558,3.4,POS,2023-08-12 16:39:00,99491.1,Laptop,Tokyo,Groceries,0,0,14,349.8,2,Mastercard,82,4899.42,Password,0.9577,0,1
TXN_24859,USER_9466,1.96,Online,2023-08-12 16:50:00,12169.87,Laptop,London,Electronics,0,0,14,391.91,3,Discover,32,1585.61,Password,0.0461,0,0
TXN_24073,USER_9979,68.37,ATM Withdrawal,2023-08-12 16:51:00,15199.95,Laptop,Sydney,Travel,0,0,9,114.93,0,Mastercard,219,1424.76,OTP,0.4971,0,0
TXN_2756,USER_8661,75.49,POS,2023-08-12 16:54:00,80239.47,Tablet,Sydney,Groceries,0,0,4,472.43,3,Mastercard,145,3862.67,OTP,0.3364,0,0
TXN_13713,USER_2735,16.65,Bank Transfer,2023-08-12 17:01:00,1589.88,Mobile,London,Travel,0,0,3,120.55,1,Discover,33,2607.25,PIN,0.5355,1,0
TXN_46040,USER_8821,217.92,Bank Transfer,2023-08-12 17:06:00,20590.73,Laptop,Tokyo,Travel,0,0,14,151.4,2,Discover,126,4747.31,OTP,0.4223,0,0
TXN_7347,USER_4258,185.65,POS,2023-08-12 17:09:00,93993.01,Mobile,Tokyo,Clothing,1,0,14,22.91,4,Visa,154,2277.55,OTP,0.5326,0,1
TXN_11352,USER_8947,11.87,POS,2023-08-12 17:16:00,38058.85,Mobile,London,Groceries,0,1,4,89.73,1,Mastercard,81,2000.75,OTP,0.6838,0,0
TXN_33152,USER_6940,112.36,Online,2023-08-12 17:24:00,51346.03,Laptop,Mumbai,Clothing,0,0,4,14.92,3,Discover,198,2105.92,PIN,0.2419,0,0
TXN_10262,USER_2440,197.07,ATM Withdrawal,2023-08-12 17:31:00,42884.34,Laptop,Sydney,Clothing,0,0,6,490.01,2,Discover,174,2924.02,PIN,0.6175,0,0
TXN_46905,USER_9591,5.36,ATM Withdrawal,2023-08-12 17:31:00,55535.77,Tablet,New York,Restaurants,0,1,8,426.5,1,Amex,26,4492.04,PIN,0.4934,0,0
TXN_47261,USER_2871,115.52,ATM Withdrawal,2023-08-12 17:52:00,99534.28,Mobile,London,Electronics,0,0,4,341.74,2,Mastercard,224,1211.65,Biometric,0.8212,0,0
TXN_29302,USER_3780,207.8,ATM Withdrawal,2023-08-12 17:58:00,41271.73,Tablet,Sydney,Electronics,0,0,10,354.82,0,Visa,29,3688.19,OTP,0.579,1,0
TXN_24570,USER_4504,26.42,ATM Withdrawal,2023-08-12 18:08:00,27647.06,Tablet,New York,Electronics,0,0,13,442.48,1,Discover,118,3708.53,Biometric,0.0382,1,0
TXN_24591,USER_5604,111.5,ATM Withdrawal,2023-08-12 18:13:00,26023.37,Tablet,London,Clothing,0,0,8,476.98,0,Visa,233,658.9,OTP,0.5888,0,0
TXN_49497,USER_9002,251.13,POS,2023-08-12 18:16:00,33013.78,Mobile,Tokyo,Travel,0,0,12,377.17,3,Amex,227,3377.99,PIN,0.9383,0,1
TXN_46082,USER_4606,212.16,POS,2023-08-12 18:17:00,26049.98,Tablet,New York,Restaurants,0,1,5,35.73,3,Mastercard,34,3827.25,Biometric,0.856,0,1
TXN_34929,USER_5272,12.51,Bank Transfer,2023-08-12 18:18:00,71455.31,Mobile,Sydney,Clothing,0,0,13,248.46,2,Visa,25,204.67,OTP,0.1946,0,0
TXN_24116,USER_9151,255.35,Bank Transfer,2023-08-12 18:25:00,46429.59,Tablet,Sydney,Restaurants,0,0,9,309.2,4,Mastercard,225,1017.73,PIN,0.5407,0,1
TXN_34799,USER_3628,49.57,Online,2023-08-12 18:26:00,53990.97,Laptop,Mumbai,Electronics,0,0,13,189.22,2,Visa,193,1817.62,PIN,0.8595,0,1
TXN_1155,USER_1338,106.24,ATM Withdrawal,2023-08-12 18:27:00,83520.81,Tablet,Tokyo,Restaurants,0,0,12,357.09,4,Amex,177,1411.66,PIN,0.0789,0,1
TXN_534,USER_9647,115.49,Bank Transfer,2023-08-12 18:29:00,76990.83,Tablet,Tokyo,Restaurants,0,0,7,468.56,2,Discover,102,2582.9,OTP,0.9489,0,1
TXN_35060,USER_5462,7.17,ATM Withdrawal,2023-08-12 18:56:00,20188.87,Mobile,Tokyo,Groceries,0,0,2,457.93,0,Mastercard,134,2930.51,OTP,0.8246,0,0
TXN_15388,USER_5865,32.59,Online,2023-08-12 18:56:00,49404.47,Mobile,London,Groceries,0,1,12,36.49,4,Visa,197,232.58,Biometric,0.1627,1,1
TXN_29514,USER_9369,195.71,ATM Withdrawal,2023-08-12 18:58:00,35701.87,Tablet,New York,Travel,0,0,2,352.22,3,Amex,184,1985.72,Password,0.8807,0,1
TXN_36061,USER_8611,143.56,POS,2023-08-12 19:04:00,32708.21,Tablet,Tokyo,Restaurants,1,0,3,344.34,3,Amex,11,4949.78,OTP,0.6397,0,0
TXN_33858,USER_5492,118.83,ATM Withdrawal,2023-08-12 19:06:00,87573.74,Laptop,Tokyo,Travel,0,0,8,488.19,0,Visa,94,1511.79,OTP,0.3856,1,0
TXN_12929,USER_3427,90.75,Bank Transfer,2023-08-12 19:19:00,97012.81,Laptop,Mumbai,Electronics,0,0,6,337.65,0,Mastercard,27,4766.63,Password,0.5456,0,0
TXN_21930,USER_1147,14.17,Online,2023-08-12 19:26:00,58610.73,Mobile,Sydney,Electronics,0,0,13,492.4,1,Visa,61,2164.06,PIN,0.6771,0,0
TXN_14520,USER_5601,135.31,Online,2023-08-12 19:35:00,31203.03,Mobile,New York,Electronics,0,0,5,379.53,0,Amex,192,102.21,Biometric,0.1048,1,0
TXN_35391,USER_8283,13.37,Bank Transfer,2023-08-12 19:45:00,46427.12,Tablet,Tokyo,Travel,0,0,7,74.91,1,Visa,54,4750.17,Password,0.2693,0,0
TXN_683,USER_2906,33.97,POS,2023-08-12 20:01:00,23460.97,Laptop,New York,Travel,0,0,5,97.22,4,Discover,172,4597.64,Biometric,0.3114,1,1
TXN_35749,USER_2841,35.84,Online,2023-08-12 20:10:00,79132.12,Tablet,Mumbai,Electronics,0,1,4,473.76,3,Mastercard,160,1875.61,Biometric,0.4115,1,0
TXN_15909,USER_4672,72.36,POS,2023-08-12 20:11:00,22008.05,Tablet,Mumbai,Restaurants,0,0,5,398.45,0,Visa,141,572.66,Password,0.3228,0,0
TXN_33960,USER_7699,51.33,ATM Withdrawal,2023-08-12 20:13:00,61476.56,Mobile,Sydney,Restaurants,0,0,5,174.04,3,Discover,230,564.6,PIN,0.8752,0,1
TXN_45864,USER_1586,0.29,ATM Withdrawal,2023-08-12 20:22:00,31155.86,Mobile,New York,Clothing,0,0,9,101.22,2,Visa,7,3620.69,PIN,0.247,1,0
TXN_30986,USER_2625,4.38,ATM Withdrawal,2023-08-12 20:26:00,32145.29,Laptop,New York,Electronics,0,1,4,186.85,1,Amex,112,1773.54,Biometric,0.4959,0,0
TXN_30752,USER_8767,31.98,Online,2023-08-12 20:31:00,5977.63,Laptop,Tokyo,Restaurants,0,0,5,492.08,2,Amex,185,753.27,Biometric,0.5652,0,0
TXN_39927,USER_2759,115.01,ATM Withdrawal,2023-08-12 20:51:00,24956.37,Mobile,Mumbai,Restaurants,0,0,8,102.34,3,Visa,87,472.44,OTP,0.849,0,0
TXN_44871,USER_7717,138.59,POS,2023-08-12 20:52:00,74307.12,Mobile,Tokyo,Restaurants,0,0,11,312.6,0,Amex,147,3927.57,Biometric,0.9028,1,1
TXN_46811,USER_8761,27.22,ATM Withdrawal,2023-08-12 21:04:00,67518.3,Tablet,London,Travel,1,0,7,485.34,1,Amex,79,3887.19,OTP,0.5287,1,0
TXN_40167,USER_2841,32.6,Bank Transfer,2023-08-12 21:10:00,65511.01,Tablet,Tokyo,Travel,0,0,1,63.82,1,Amex,143,4122.61,PIN,0.6638,0,0
TXN_40539,USER_5027,79.43,Online,2023-08-12 21:11:00,24331.42,Tablet,Tokyo,Electronics,0,0,9,53.37,3,Mastercard,169,3238.45,Password,0.8408,0,0
TXN_11064,USER_3800,122.85,POS,2023-08-12 21:35:00,74017.48,Tablet,New York,Clothing,0,0,2,322.8,4,Mastercard,211,4197.41,Password,0.2293,0,1
TXN_28457,USER_1245,26.17,Online,2023-08-12 22:10:00,93798.5,Mobile,New York,Electronics,0,0,7,66.75,0,Discover,167,4472.41,OTP,0.6862,0,0
TXN_46482,USER_1136,76.9,POS,2023-08-12 22:35:00,79931.62,Mobile,Sydney,Clothing,0,0,4,174.58,4,Amex,31,1757.79,OTP,0.9926,0,1
TXN_38383,USER_8369,339.12,POS,2023-08-12 22:40:00,77444.07,Laptop,Mumbai,Electronics,0,1,12,476.2,1,Amex,20,1643.99,OTP,0.2325,0,0
TXN_20287,USER_5187,102.87,Bank Transfer,2023-08-12 22:57:00,8270.11,Mobile,Sydney,Travel,0,0,12,17.35,2,Discover,134,3202.63,PIN,0.0978,0,0
TXN_33774,USER_5908,165.36,Bank Transfer,2023-08-12 23:06:00,1480.71,Laptop,London,Travel,0,0,2,345.15,2,Visa,189,822.87,Biometric,0.6983,0,0
TXN_5561,USER_7998,35.38,ATM Withdrawal,2023-08-12 23:30:00,98113.52,Tablet,Tokyo,Groceries,0,0,13,236.44,0,Discover,21,1752.72,PIN,0.5265,0,0
TXN_25515,USER_8116,167.88,ATM Withdrawal,2023-08-12 23:46:00,35701.58,Mobile,Tokyo,Restaurants,0,0,8,483.13,3,Visa,232,484.69,Biometric,0.3458,1,0
TXN_9517,USER_6775,172.89,ATM Withdrawal,2023-08-12 23:51:00,76618.68,Mobile,Sydney,Groceries,0,0,8,492.56,4,Mastercard,160,3437.29,OTP,0.1138,0,1
TXN_12741,USER_8400,7.02,Bank Transfer,2023-08-12 23:56:00,47374.9,Laptop,London,Clothing,0,0,8,196.82,3,Visa,73,4481.86,PIN,0.7852,0,0
TXN_31902,USER_2024,168.91,Online,2023-08-13 00:04:00,8277.24,Laptop,London,Groceries,0,0,3,292.09,0,Discover,146,2498.29,OTP,0.1411,0,0
TXN_37435,USER_3414,69.82,ATM Withdrawal,2023-08-13 00:11:00,31673.53,Mobile,Sydney,Electronics,0,0,8,71.02,0,Mastercard,13,1167.27,OTP,0.3546,1,0
TXN_37084,USER_3113,118.47,ATM Withdrawal,2023-08-13 00:13:00,84236.5,Mobile,Mumbai,Electronics,0,0,12,133.55,3,Visa,163,3395.18,PIN,0.0165,1,0
TXN_2872,USER_6276,17.63,Bank Transfer,2023-08-13 00:17:00,85726.55,Tablet,New York,Electronics,0,1,6,433.71,2,Visa,220,483.51,Biometric,0.9114,0,1
TXN_5409,USER_5626,104.62,ATM Withdrawal,2023-08-13 00:18:00,46210.22,Laptop,London,Clothing,0,0,4,140.86,4,Amex,36,4316.59,Biometric,0.0004,1,1
TXN_29033,USER_4740,92.11,POS,2023-08-13 00:25:00,26353.3,Laptop,Sydney,Restaurants,0,0,14,202.78,0,Discover,53,1745.13,Biometric,0.6661,1,0
TXN_15364,USER_3312,71.66,Online,2023-08-13 00:31:00,96707.62,Tablet,Sydney,Electronics,1,0,11,334.72,3,Discover,85,3957.69,OTP,0.3425,0,0
TXN_46683,USER_7541,28.64,POS,2023-08-13 00:58:00,18531.94,Mobile,Tokyo,Groceries,0,0,10,105.49,3,Visa,125,3301.54,Password,0.974,1,1
TXN_4151,USER_5939,28.27,Bank Transfer,2023-08-13 01:09:00,85952.26,Mobile,New York,Groceries,0,0,14,90.87,1,Amex,137,3135.12,PIN,0.3345,1,0
TXN_7457,USER_7523,46.95,Bank Transfer,2023-08-13 01:17:00,99064.95,Mobile,Mumbai,Electronics,0,0,11,424.15,3,Mastercard,222,314.69,Password,0.3797,0,0
TXN_21871,USER_4157,70.77,Online,2023-08-13 01:26:00,63273.03,Tablet,Mumbai,Clothing,0,0,8,495.94,2,Visa,25,1908.24,OTP,0.659,0,0
TXN_44598,USER_7943,211.35,ATM Withdrawal,2023-08-13 01:56:00,83098.02,Tablet,Sydney,Clothing,0,1,2,495.92,3,Amex,148,1818.24,Password,0.5162,1,0
TXN_35549,USER_7017,220.54,ATM Withdrawal,2023-08-13 02:03:00,58168.9,Laptop,Tokyo,Travel,0,0,4,436.69,4,Discover,90,4259.61,Password,0.0181,1,1
TXN_29170,USER_8748,140.3,POS,2023-08-13 02:42:00,27864.74,Tablet,Sydney,Travel,0,1,14,180.52,1,Discover,229,2277.41,PIN,0.7227,0,0
