Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_7322,USER_3196,134.22,ATM Withdrawal,2023-11-11 22:30:00,46033.12,Tablet,Tokyo,Restaurants,0,0,9,471.19,2,Visa,96,1260.3,Password,0.4101,0,0
TXN_648,USER_4374,143.58,ATM Withdrawal,2023-11-11 22:37:00,45961.92,Mobile,New York,Travel,0,0,5,143.4,1,Amex,225,4360.0,Password,0.0428,0,0
TXN_43536,USER_8929,78.87,POS,2023-11-11 23:06:00,4304.16,Tablet,Mumbai,Groceries,1,0,3,486.14,3,Mastercard,96,4256.21,Password,0.7841,0,0
TXN_15605,USER_7423,4.46,Online,2023-11-11 23:06:00,81116.09,Laptop,Tokyo,Restaurants,0,0,5,193.21,2,Visa,66,376.93,Password,0.3292,0,0
TXN_7670,USER_4126,84.4,Bank Transfer,2023-11-11 23:20:00,31603.34,Mobile,Mumbai,Restaurants,0,0,8,371.31,2,Discover,212,4775.8,OTP,0.3919,1,0
TXN_16198,USER_4513,485.13,ATM Withdrawal,2023-11-11 23:34:00,28006.22,Laptop,New York,Groceries,0,0,14,399.61,0,Amex,83,3418.06,Password,0.7137,1,0
TXN_39489,USER_2014,31.28,POS,2023-11-11 23:44:00,92354.66,Mobile,Mumbai,Electronics,0,1,14,328.69,4,Mastercard,140,966.98,Password,0.3819,1,1
TXN_9650,USER_3356,33.13,Bank Transfer,2023-11-12 00:33:00,36372.84,Tablet,Tokyo,Travel,0,0,11,431.16,0,Mastercard,126,567.58,OTP,0.2017,0,0
TXN_19722,USER_3990,87.16,POS,2023-11-12 00:40:00,90848.61,Laptop,Sydney,Groceries,0,0,2,255.06,4,Mastercard,193,4266.38,Biometric,0.9574,0,1
TXN_33572,USER_9592,21.88,POS,2023-11-12 00:54:00,7988.18,Laptop,Tokyo,Electronics,1,0,8,455.17,1,Discover,53,1627.9,PIN,0.59,0,0
TXN_30654,USER_4212,73.73,ATM Withdrawal,2023-11-12 01:17:00,53188.57,Mobile,London,Clothing,0,0,14,499.54,1,Amex,87,4738.67,PIN,0.2756,1,0
TXN_26102,USER_7593,15.6,POS,2023-11-12 01:23:00,71243.78,Mobile,Sydney,Groceries,0,0,14,238.98,3,Discover,196,3288.36,Biometric,0.9906,0,1
TXN_44153,USER_1785,224.39,ATM Withdrawal,2023-11-12 01:28:00,18348.58,Laptop,Mumbai,Travel,0,0,7,352.95,0,Visa,73,3624.98,Password,0.9478,0,1
TXN_12061,USER_4004,71.13,ATM Withdrawal,2023-11-12 01:42:00,16851.77,Laptop,New York,Electronics,0,0,11,166.0,2,Amex,96,4042.44,Password,0.0159,0,0
TXN_14182,USER_5780,355.63,Bank Transfer,2023-11-12 01:49:00,60892.84,Mobile,Sydney,Restaurants,0,0,8,316.71,1,Amex,219,828.24,Biometric,0.8594,0,1
TXN_9174,USER_2283,18.99,POS,2023-11-12 01:51:00,18125.79,Laptop,Tokyo,Groceries,0,0,4,195.7,3,Mastercard,231,809.15,PIN,0.4494,1,0
TXN_26803,USER_8825,394.62,ATM Withdrawal,2023-11-12 01:51:00,71321.68,Mobile,Sydney,Restaurants,0,0,7,316.12,0,Discover,68,2684.63,Password,0.6492,0,0
TXN_5852,USER_5175,22.24,Online,2023-11-12 01:56:00,92535.42,Tablet,Sydney,Clothing,0,0,4,85.08,3,Discover,237,2746.42,OTP,0.6055,0,0
TXN_32628,USER_9833,95.39,Online,2023-11-12 02:00:00,77489.31,Tablet,Sydney,Groceries,0,0,10,402.25,3,Discover,126,4893.75,Biometric,0.3352,1,0
TXN_9,USER_9322,148.0,Bank Transfer,2023-11-12 02:02:00,32004.72,Tablet,Tokyo,Travel,0,0,10,42.5,2,Amex,204,657.15,PIN,0.9188,0,1
TXN_15044,USER_7987,238.38,Online,2023-11-12 02:06:00,51773.35,Tablet,Tokyo,Restaurants,0,0,2,442.77,4,Mastercard,23,792.77,Biometric,0.0066,1,1
TXN_46850,USER_8996,28.65,ATM Withdrawal,2023-11-12 02:21:00,72387.04,Tablet,Mumbai,Restaurants,0,0,9,114.0,0,Discover,180,2985.94,OTP,0.9094,0,1
TXN_32056,USER_6579,221.54,ATM Withdrawal,2023-11-12 02:24:00,48785.56,Mobile,Tokyo,Clothing,0,0,9,360.73,2,Mastercard,48,4589.27,PIN,0.1896,0,0
TXN_38129,USER_4869,70.02,Online,2023-11-12 02:28:00,56664.62,Tablet,New York,Groceries,0,0,3,127.56,3,Amex,186,4076.48,Biometric,0.2759,0,0
TXN_33699,USER_8338,30.98,POS,2023-11-12 02:33:00,74298.59,Tablet,Tokyo,Travel,0,0,14,251.57,0,Discover,218,219.43,Biometric,0.7685,0,0
TXN_47424,USER_9385,115.07,ATM Withdrawal,2023-11-12 03:00:00,13790.37,Tablet,New York,Restaurants,0,0,4,391.62,0,Visa,30,2655.93,Password,0.5557,0,0
TXN_8468,USER_5995,71.15,Online,2023-11-12 03:03:00,10775.05,Tablet,New York,Groceries,0,0,4,135.29,0,Mastercard,125,358.96,OTP,0.8628,1,1
TXN_28333,USER_8383,23.96,ATM Withdrawal,2023-11-12 03:29:00,77229.09,Laptop,New York,Electronics,0,0,1,197.69,1,Discover,184,783.21,OTP,0.013,0,0
TXN_23239,USER_6817,15.12,ATM Withdrawal,2023-11-12 03:52:00,97737.36,Tablet,Tokyo,Electronics,0,0,9,269.5,3,Visa,226,4738.79,PIN,0.826,1,0
TXN_4155,USER_7078,75.62,POS,2023-11-12 03:56:00,98632.16,Mobile,London,Travel,0,1,9,171.81,0,Visa,26,3211.54,Biometric,0.0292,1,0
TXN_39533,USER_8141,164.51,Bank Transfer,2023-11-12 04:12:00,57335.47,Tablet,London,Groceries,0,0,5,83.67,3,Amex,71,2216.99,Password,0.4946,0,0
TXN_20196,USER_6578,70.0,Bank Transfer,2023-11-12 04:17:00,89921.19,Tablet,New York,Restaurants,0,0,7,86.76,3,Discover,66,3989.85,OTP,0.0855,1,0
TXN_48430,USER_1109,63.37,POS,2023-11-12 04:24:00,78320.25,Tablet,Tokyo,Clothing,0,0,6,430.71,0,Amex,57,533.33,PIN,0.9139,0,1
TXN_29916,USER_3220,58.24,Online,2023-11-12 05:02:00,43465.71,Mobile,Mumbai,Electronics,0,0,8,319.55,1,Visa,134,3497.96,PIN,0.4012,1,0
TXN_38916,USER_1785,20.28,Bank Transfer,2023-11-12 05:12:00,17430.09,Laptop,Mumbai,Travel,0,0,6,343.06,2,Mastercard,173,2556.15,PIN,0.5205,1,0
TXN_28593,USER_7785,33.12,POS,2023-11-12 05:15:00,68642.29,Mobile,Mumbai,Restaurants,0,0,8,73.49,3,Mastercard,3,2637.3,PIN,0.2247,0,0
TXN_43137,USER_9992,34.18,ATM Withdrawal,2023-11-12 05:44:00,40698.13,Tablet,Mumbai,Clothing,0,0,11,120.38,4,Visa,158,1075.27,OTP,0.9732,0,1
TXN_14316,USER_5741,39.24,Bank Transfer,2023-11-12 05:50:00,41435.87,Tablet,Tokyo,Clothing,0,0,3,408.23,1,Visa,88,2388.41,OTP,0.8505,1,1
TXN_1044,USER_2409,121.1,ATM Withdrawal,2023-11-12 05:57:00,52186.8,Mobile,Tokyo,Travel,0,0,10,70.54,0,Amex,153,3396.1,PIN,0.11,0,0
TXN_22425,USER_1483,41.78,Bank Transfer,2023-11-12 05:57:00,34515.62,Laptop,London,Groceries,0,0,9,403.24,2,Amex,157,2602.16,OTP,0.5717,0,0
TXN_47746,USER_3360,22.02,POS,2023-11-12 06:02:00,21912.23,Tablet,Mumbai,Electronics,0,0,7,423.54,3,Amex,64,1092.66,Biometric,0.0441,0,0
TXN_23539,USER_1877,286.05,Bank Transfer,2023-11-12 06:04:00,53552.1,Mobile,Sydney,Electronics,0,0,13,383.3,2,Mastercard,123,660.66,OTP,0.0059,0,0
TXN_43895,USER_7751,16.99,Online,2023-11-12 06:05:00,98433.16,Laptop,Mumbai,Electronics,0,0,10,303.46,3,Visa,28,158.86,PIN,0.237,0,0
TXN_4188,USER_5524,7.64,ATM Withdrawal,2023-11-12 06:18:00,95269.36,Tablet,Mumbai,Restaurants,0,0,7,70.03,0,Mastercard,143,1539.56,OTP,0.9965,0,1
TXN_19316,USER_7751,11.88,Online,2023-11-12 06:32:00,1888.23,Laptop,Mumbai,Electronics,0,0,12,419.17,4,Discover,127,1208.6,OTP,0.3808,0,1
TXN_7548,USER_3997,49.8,ATM Withdrawal,2023-11-12 06:40:00,25578.37,Tablet,Sydney,Groceries,0,0,9,64.36,0,Visa,217,830.53,PIN,0.5306,1,0
TXN_20096,USER_8951,11.92,ATM Withdrawal,2023-11-12 06:44:00,16702.8,Tablet,Tokyo,Groceries,0,0,10,433.32,3,Amex,135,4622.01,Password,0.6214,1,0
TXN_31422,USER_9246,80.83,Online,2023-11-12 06:44:00,33803.18,Mobile,Mumbai,Travel,0,0,1,360.2,1,Mastercard,60,666.71,Biometric,0.082,0,0
TXN_43372,USER_8236,6.53,Online,2023-11-12 06:45:00,13540.49,Laptop,Mumbai,Restaurants,0,0,5,420.93,4,Amex,235,1780.4,OTP,0.6673,1,1
TXN_40220,USER_8817,64.22,POS,2023-11-12 07:28:00,86111.17,Laptop,New York,Restaurants,0,0,12,67.89,0,Amex,195,3393.23,PIN,0.0126,0,0
TXN_18947,USER_1787,17.2,POS,2023-11-12 07:33:00,36852.07,Laptop,Mumbai,Groceries,0,0,7,422.71,4,Mastercard,180,847.58,Password,0.9665,1,1
TXN_7532,USER_1680,35.42,Bank Transfer,2023-11-12 07:38:00,70655.87,Mobile,Mumbai,Clothing,0,0,4,183.83,2,Visa,33,3713.11,Password,0.8826,1,1
TXN_36536,USER_8505,122.59,Online,2023-11-12 07:41:00,60432.55,Laptop,Mumbai,Clothing,0,0,12,332.61,2,Visa,218,3474.29,PIN,0.1986,0,0
TXN_22595,USER_4561,14.84,Online,2023-11-12 07:45:00,86499.37,Mobile,Sydney,Groceries,0,0,10,162.28,2,Discover,5,2485.18,Password,0.7199,0,0
TXN_8265,USER_6778,8.8,POS,2023-11-12 07:51:00,29726.12,Mobile,London,Groceries,0,0,10,50.14,3,Amex,83,2166.93,Biometric,0.5967,0,0
TXN_46574,USER_2635,26.94,ATM Withdrawal,2023-11-12 08:05:00,79434.71,Mobile,London,Restaurants,0,0,12,443.94,0,Amex,125,3029.97,Password,0.2686,0,0
TXN_39139,USER_6576,239.82,ATM Withdrawal,2023-11-12 08:15:00,10547.55,Mobile,Mumbai,Electronics,0,0,5,367.67,4,Mastercard,139,3321.8,Biometric,0.4325,0,1
TXN_16710,USER_2517,37.93,Bank Transfer,2023-11-12 08:15:00,73903.77,Tablet,Tokyo,Travel,0,1,3,309.12,0,Visa,178,2091.84,Biometric,0.4257,0,0
TXN_7465,USER_9077,83.0,Online,2023-11-12 08:18:00,13996.4,Mobile,Tokyo,Electronics,0,0,12,121.61,0,Visa,73,313.74,OTP,0.3457,0,0
TXN_29577,USER_9082,131.69,Bank Transfer,2023-11-12 08:46:00,73112.79,Tablet,London,Travel,1,0,3,457.29,4,Mastercard,39,3223.35,Password,0.8865,0,1
TXN_22234,USER_9575,97.58,ATM Withdrawal,2023-11-12 08:56:00,94232.55,Laptop,London,Groceries,0,0,2,385.39,4,Discover,58,610.6,PIN,0.3941,1,1
TXN_45388,USER_8444,7.19,ATM Withdrawal,2023-11-12 09:38:00,6708.39,Laptop,Sydney,Groceries,0,0,10,424.65,1,Amex,227,1234.39,OTP,0.6334,0,0
TXN_14183,USER_5045,214.91,Bank Transfer,2023-11-12 09:45:00,19559.67,Mobile,Mumbai,Electronics,0,0,8,357.75,0,Amex,68,4963.05,OTP,0.6528,0,0
TXN_36057,USER_4148,384.83,Online,2023-11-12 10:04:00,87096.03,Mobile,New York,Clothing,0,0,13,477.28,0,Visa,45,2314.34,OTP,0.3573,0,0
TXN_37308,USER_1045,172.6,Online,2023-11-12 10:06:00,10516.57,Tablet,Sydney,Groceries,0,1,14,224.98,2,Mastercard,123,607.47,PIN,0.9781,1,1
TXN_34602,USER_2779,64.25,Bank Transfer,2023-11-12 10:11:00,89313.53,Mobile,Sydney,Restaurants,0,0,3,354.08,4,Visa,177,3608.13,OTP,0.3798,0,1
TXN_30884,USER_4680,66.33,Online,2023-11-12 10:12:00,92901.1,Laptop,Tokyo,Clothing,0,0,14,71.79,2,Amex,214,3893.83,Password,0.6632,1,0
TXN_12234,USER_3574,82.4,Online,2023-11-12 10:33:00,39179.48,Tablet,Mumbai,Clothing,0,0,12,344.77,1,Discover,32,4744.98,PIN,0.4389,1,0
TXN_37455,USER_8420,361.05,ATM Withdrawal,2023-11-12 10:49:00,41695.36,Laptop,Tokyo,Groceries,0,0,2,240.14,3,Amex,225,995.38,Biometric,0.1324,1,0
TXN_12135,USER_9953,62.3,Online,2023-11-12 11:00:00,26410.85,Mobile,New York,Travel,0,0,7,82.61,0,Discover,91,3091.63,PIN,0.0364,0,0
TXN_28557,USER_8232,82.55,POS,2023-11-12 11:07:00,18512.55,Mobile,Sydney,Restaurants,0,0,5,80.48,3,Mastercard,68,3436.34,OTP,0.7772,0,0
TXN_25477,USER_7425,288.19,POS,2023-11-12 11:08:00,93195.91,Mobile,New York,Groceries,0,0,3,279.28,0,Visa,220,581.18,Biometric,0.3562,0,0
TXN_11732,USER_6828,191.97,Online,2023-11-12 11:09:00,67585.77,Tablet,Mumbai,Clothing,0,0,13,302.64,3,Mastercard,41,4856.51,PIN,0.0958,0,0
TXN_29385,USER_4659,83.93,POS,2023-11-12 11:20:00,21619.76,Laptop,Mumbai,Electronics,0,0,4,391.45,1,Mastercard,112,4560.62,PIN,0.6013,0,0
TXN_44611,USER_7201,36.02,POS,2023-11-12 11:49:00,67536.06,Laptop,Mumbai,Restaurants,0,0,2,271.76,1,Discover,3,1830.56,PIN,0.8825,0,1
TXN_48709,USER_9576,12.85,Bank Transfer,2023-11-12 12:01:00,72931.2,Laptop,Mumbai,Clothing,0,0,3,94.19,1,Amex,199,1450.64,OTP,0.4229,0,0
TXN_643,USER_8901,200.64,POS,2023-11-12 12:10:00,26596.94,Mobile,New York,Travel,0,0,14,167.58,4,Mastercard,17,2308.27,OTP,0.1695,1,1
TXN_45980,USER_2381,55.89,Bank Transfer,2023-11-12 12:14:00,74059.16,Mobile,New York,Restaurants,0,0,14,490.72,4,Discover,58,1785.18,PIN,0.2666,1,1
TXN_20621,USER_7172,114.7,POS,2023-11-12 12:23:00,14284.65,Mobile,New York,Restaurants,1,0,7,98.37,2,Amex,204,3182.1,OTP,0.4216,1,0
TXN_14561,USER_9858,286.96,Bank Transfer,2023-11-12 12:33:00,72425.85,Laptop,Tokyo,Travel,0,0,1,148.63,3,Discover,35,1708.77,Biometric,0.2207,0,0
TXN_48225,USER_9578,268.54,Bank Transfer,2023-11-12 12:35:00,26956.59,Tablet,New York,Electronics,0,0,11,135.32,0,Amex,82,4758.85,OTP,0.9929,1,1
TXN_28736,USER_1977,27.69,POS,2023-11-12 12:37:00,17542.03,Mobile,London,Clothing,0,0,9,271.18,4,Mastercard,221,3005.81,Password,0.1842,0,1
TXN_31080,USER_2244,205.52,ATM Withdrawal,2023-11-12 13:08:00,23792.77,Tablet,Tokyo,Travel,0,0,8,48.89,0,Mastercard,235,4655.05,Password,0.3327,0,0
TXN_27141,USER_6976,572.19,Bank Transfer,2023-11-12 13:50:00,14992.58,Mobile,London,Restaurants,1,0,3,115.59,4,Amex,166,2391.51,OTP,0.2403,1,1
TXN_35348,USER_1783,55.11,Bank Transfer,2023-11-12 13:59:00,90395.43,Laptop,Tokyo,Groceries,1,0,13,281.99,4,Discover,114,2451.92,Password,0.5377,1,1
TXN_36794,USER_7430,106.09,ATM Withdrawal,2023-11-12 14:00:00,593.82,Tablet,Tokyo,Groceries,0,0,1,188.84,1,Discover,95,3918.32,Password,0.6003,0,0
TXN_41787,USER_1593,4.42,ATM Withdrawal,2023-11-12 14:00:00,44196.76,Mobile,Tokyo,Electronics,1,0,14,487.7,4,Mastercard,209,2621.84,Biometric,0.0164,1,1
TXN_33136,USER_1291,157.03,POS,2023-11-12 14:02:00,3136.71,Mobile,Sydney,Travel,0,0,4,201.83,3,Visa,52,1817.72,OTP,0.0454,1,0
TXN_10328,USER_8380,146.27,POS,2023-11-12 14:05:00,547.2,Mobile,Mumbai,Electronics,0,0,1,260.68,0,Visa,79,1165.41,PIN,0.6758,0,0
TXN_3806,USER_8323,375.78,Online,2023-11-12 14:09:00,2884.61,Mobile,New York,Electronics,0,0,4,72.82,4,Discover,210,2608.62,Password,0.7615,1,1
TXN_6359,USER_1074,313.4,Bank Transfer,2023-11-12 14:17:00,66458.9,Tablet,Tokyo,Groceries,0,0,14,316.32,3,Visa,228,57.02,PIN,0.0056,0,0
TXN_13558,USER_5941,0.25,Bank Transfer,2023-11-12 14:19:00,58642.37,Mobile,Mumbai,Restaurants,0,0,9,41.16,0,Visa,168,1077.14,Password,0.7912,0,0
TXN_30095,USER_5352,47.97,Online,2023-11-12 14:42:00,18557.75,Laptop,London,Groceries,0,0,7,479.59,3,Amex,76,3948.55,Password,0.3907,1,0
TXN_48073,USER_8484,113.3,POS,2023-11-12 15:03:00,84977.81,Tablet,Sydney,Groceries,0,0,2,269.42,0,Mastercard,32,2491.69,Password,0.8442,0,0
TXN_46675,USER_5787,6.82,POS,2023-11-12 15:05:00,42369.21,Tablet,London,Groceries,0,0,9,301.29,0,Visa,22,3576.8,OTP,0.616,0,0
TXN_7560,USER_4621,41.96,ATM Withdrawal,2023-11-12 15:08:00,43190.78,Mobile,Mumbai,Electronics,0,0,4,13.08,2,Mastercard,82,4290.04,PIN,0.4776,0,0
TXN_37249,USER_2540,99.45,ATM Withdrawal,2023-11-12 15:21:00,87657.26,Tablet,Tokyo,Clothing,0,0,4,440.08,0,Mastercard,23,1577.98,OTP,0.6745,1,0
TXN_49905,USER_5167,139.94,Online,2023-11-12 15:42:00,29963.14,Mobile,Tokyo,Groceries,0,0,4,149.5,3,Mastercard,192,1407.08,Password,0.112,0,0
TXN_35036,USER_3539,64.91,ATM Withdrawal,2023-11-12 16:01:00,32326.42,Tablet,Tokyo,Travel,0,0,14,299.06,4,Discover,88,4726.18,Password,0.2995,1,1
TXN_810,USER_4744,11.75,ATM Withdrawal,2023-11-12 16:21:00,63580.4,Mobile,Sydney,Travel,0,0,10,426.61,2,Visa,168,2049.67,Password,0.9912,1,1
TXN_19270,USER_4581,75.67,Online,2023-11-12 16:22:00,3218.0,Tablet,Sydney,Clothing,1,0,14,17.31,0,Discover,189,2517.82,Password,0.4724,0,0
TXN_42607,USER_7124,129.34,Online,2023-11-12 16:31:00,64825.83,Mobile,London,Restaurants,0,0,3,253.59,4,Discover,33,2282.15,Biometric,0.279,0,1
TXN_1138,USER_5203,0.97,Bank Transfer,2023-11-12 16:42:00,55763.38,Mobile,New York,Restaurants,0,0,14,32.37,2,Discover,2,4067.23,OTP,0.1236,0,0
TXN_10665,USER_2420,45.59,Bank Transfer,2023-11-12 16:46:00,39022.7,Mobile,Sydney,Clothing,0,0,2,146.7,0,Mastercard,164,219.09,Password,0.774,0,0
TXN_47327,USER_3711,399.89,Bank Transfer,2023-11-12 17:06:00,15214.15,Laptop,Tokyo,Groceries,0,0,3,232.78,3,Discover,14,3859.77,OTP,0.753,0,0
TXN_25858,USER_2698,67.69,Online,2023-11-12 17:18:00,17583.83,Laptop,Sydney,Restaurants,0,0,11,458.06,1,Discover,37,2756.34,OTP,0.3473,0,0
TXN_4927,USER_7060,99.45,Online,2023-11-12 17:20:00,18798.43,Mobile,Mumbai,Groceries,0,0,2,118.73,2,Amex,162,52.33,PIN,0.0616,0,0
TXN_25030,USER_4655,53.64,Online,2023-11-12 17:36:00,25042.08,Tablet,New York,Restaurants,0,0,4,496.04,4,Amex,116,3722.18,PIN,0.3842,1,1
TXN_36196,USER_5742,43.7,POS,2023-11-12 17:42:00,33445.68,Laptop,Mumbai,Groceries,0,0,2,159.72,2,Amex,4,648.5,OTP,0.6613,1,0
TXN_47710,USER_3098,24.85,Bank Transfer,2023-11-12 18:19:00,63567.52,Tablet,New York,Electronics,0,0,14,162.91,2,Mastercard,48,2464.47,Password,0.5499,0,0
TXN_27456,USER_8081,219.85,Bank Transfer,2023-11-12 18:37:00,69984.39,Mobile,London,Travel,0,1,12,76.74,0,Discover,190,5.35,PIN,0.484,0,0
TXN_43144,USER_7905,75.46,Bank Transfer,2023-11-12 19:04:00,92569.23,Tablet,Sydney,Electronics,0,0,1,357.11,1,Mastercard,142,741.61,Password,0.7355,0,0
TXN_4275,USER_5552,99.42,ATM Withdrawal,2023-11-12 19:50:00,48513.14,Tablet,London,Groceries,0,0,1,166.63,1,Discover,96,4441.53,Biometric,0.9983,0,1
TXN_3727,USER_7623,0.38,ATM Withdrawal,2023-11-12 20:03:00,79517.49,Laptop,Sydney,Travel,0,0,2,401.89,0,Visa,150,1795.47,Password,0.3193,0,0
TXN_4474,USER_2269,27.86,ATM Withdrawal,2023-11-12 20:08:00,88329.47,Mobile,Mumbai,Clothing,0,0,6,161.25,0,Mastercard,17,1736.09,OTP,0.3111,0,0
TXN_39154,USER_1850,12.18,ATM Withdrawal,2023-11-12 20:18:00,42739.69,Mobile,New York,Electronics,0,0,12,147.05,4,Amex,60,4621.32,Password,0.1474,0,1
TXN_34172,USER_5221,96.88,Online,2023-11-12 20:39:00,54789.77,Mobile,Sydney,Groceries,0,0,5,314.72,1,Visa,149,3297.08,Password,0.0447,0,0
TXN_48303,USER_4570,3.01,ATM Withdrawal,2023-11-12 21:16:00,94296.26,Laptop,London,Electronics,0,0,7,242.2,4,Visa,181,2956.64,Biometric,0.4448,1,1
TXN_26519,USER_5675,57.09,POS,2023-11-12 21:18:00,82835.58,Tablet,Mumbai,Clothing,1,0,14,384.18,4,Discover,177,1467.45,OTP,0.9029,0,1
TXN_31270,USER_7751,146.07,ATM Withdrawal,2023-11-12 21:30:00,15066.92,Tablet,Mumbai,Travel,0,0,7,34.75,2,Visa,105,2198.69,PIN,0.397,0,0
TXN_10089,USER_2141,40.08,Bank Transfer,2023-11-12 21:44:00,70617.31,Mobile,Tokyo,Restaurants,0,1,11,94.1,2,Amex,194,497.39,OTP,0.1181,1,0
TXN_10637,USER_5549,9.52,Bank Transfer,2023-11-12 21:52:00,86300.96,Laptop,Tokyo,Electronics,0,0,10,305.48,2,Amex,234,1969.15,PIN,0.4772,0,0
TXN_9611,USER_2665,109.67,Online,2023-11-12 21:59:00,89186.32,Laptop,Mumbai,Groceries,0,0,9,228.56,0,Amex,142,4187.04,Biometric,0.7469,0,0
TXN_41815,USER_2304,24.85,Online,2023-11-12 22:00:00,23498.55,Mobile,London,Electronics,0,0,12,418.43,4,Visa,209,2626.04,Password,0.3838,0,1
TXN_5896,USER_8715,708.52,Bank Transfer,2023-11-12 22:33:00,41655.21,Mobile,Mumbai,Groceries,0,0,8,176.97,3,Amex,236,1838.0,Biometric,0.0338,1,0
TXN_31079,USER_4238,61.1,Online,2023-11-12 22:43:00,54016.55,Laptop,Mumbai,Clothing,0,1,13,215.82,0,Mastercard,177,3268.95,Password,0.9269,0,1
TXN_45160,USER_9994,32.73,POS,2023-11-12 23:18:00,37406.79,Tablet,Sydney,Groceries,1,0,5,348.36,2,Discover,98,4890.76,OTP,0.4382,0,0
TXN_36042,USER_1733,84.47,POS,2023-11-12 23:19:00,69365.97,Tablet,Mumbai,Groceries,0,0,13,401.29,0,Amex,168,196.15,OTP,0.924,1,1
TXN_586,USER_2581,30.09,ATM Withdrawal,2023-11-12 23:37:00,97798.11,Tablet,New York,Clothing,0,0,2,160.68,4,Discover,69,2213.09,Password,0.8762,0,1
TXN_44685,USER_6381,90.69,ATM Withdrawal,2023-11-12 23:37:00,8810.98,Tablet,London,Groceries,0,0,7,379.45,0,Visa,39,3376.41,Password,0.5348,0,0
TXN_45021,USER_8286,5.77,Bank Transfer,2023-11-12 23:44:00,77912.85,Mobile,Mumbai,Groceries,0,0,4,188.35,3,Discover,27,3352.11,Password,0.5341,0,0
TXN_48089,USER_2368,8.5,Bank Transfer,2023-11-12 23:56:00,36365.98,Mobile,Sydney,Groceries,0,0,10,457.81,0,Discover,42,3120.92,OTP,0.3982,1,0
TXN_8690,USER_1242,6.74,POS,2023-11-13 00:17:00,12576.45,Tablet,Sydney,Clothing,0,0,11,396.44,3,Discover,215,3.65,PIN,0.604,1,0
TXN_17686,USER_8268,121.71,Bank Transfer,2023-11-13 00:29:00,73072.08,Laptop,Tokyo,Groceries,0,0,1,347.39,1,Visa,48,1987.68,Biometric,0.063,0,0
TXN_37121,USER_1510,30.33,Online,2023-11-13 00:34:00,1034.65,Laptop,New York,Electronics,0,0,13,215.11,2,Discover,103,2437.8,Password,0.0875,0,0
TXN_46761,USER_2611,311.33,Bank Transfer,2023-11-13 00:53:00,71743.76,Tablet,Tokyo,Electronics,0,0,5,35.91,2,Visa,227,1676.29,OTP,0.7717,0,0
TXN_15921,USER_6620,215.29,ATM Withdrawal,2023-11-13 01:06:00,36195.81,Laptop,Mumbai,Travel,0,0,14,429.28,0,Visa,220,4806.18,OTP,0.1254,0,0
TXN_14809,USER_1539,71.39,Bank Transfer,2023-11-13 01:26:00,40449.28,Tablet,London,Groceries,0,0,12,353.93,4,Mastercard,68,2757.99,OTP,0.001,0,1
TXN_4724,USER_8211,40.53,ATM Withdrawal,2023-11-13 01:32:00,99892.48,Tablet,New York,Clothing,0,1,12,110.97,1,Amex,206,2827.41,OTP,0.877,1,1
TXN_407,USER_2687,55.98,ATM Withdrawal,2023-11-13 01:32:00,94143.18,Laptop,New York,Restaurants,0,0,13,173.06,3,Amex,51,1417.43,OTP,0.4062,0,0
TXN_40821,USER_8080,276.46,Online,2023-11-13 01:49:00,66024.89,Laptop,New York,Travel,0,0,12,350.11,0,Mastercard,121,825.07,Biometric,0.3535,1,0
TXN_48444,USER_3246,175.86,Online,2023-11-13 01:50:00,98673.41,Tablet,Tokyo,Travel,0,0,12,444.95,0,Amex,5,1120.76,OTP,0.2037,0,0
TXN_49534,USER_9587,16.33,Online,2023-11-13 01:53:00,64495.68,Tablet,Sydney,Restaurants,0,0,11,379.31,4,Mastercard,209,347.67,PIN,0.2298,1,1
TXN_5001,USER_4339,55.47,Online,2023-11-13 02:06:00,97139.06,Laptop,Sydney,Restaurants,0,1,9,496.74,2,Mastercard,23,3255.83,Biometric,0.3487,0,0
TXN_33106,USER_8811,31.09,POS,2023-11-13 02:09:00,80096.52,Mobile,Tokyo,Travel,0,0,13,179.93,0,Visa,3,3416.95,PIN,0.1936,0,0
TXN_6316,USER_7622,14.73,Bank Transfer,2023-11-13 02:13:00,98057.83,Mobile,New York,Clothing,0,0,4,108.65,2,Visa,219,1829.54,OTP,0.2736,0,0
TXN_43722,USER_3412,15.21,Online,2023-11-13 02:29:00,34929.64,Mobile,Tokyo,Electronics,0,0,9,164.23,1,Visa,176,3823.84,PIN,0.8977,1,1
TXN_12803,USER_7387,40.83,Bank Transfer,2023-11-13 02:44:00,96773.64,Tablet,New York,Restaurants,0,0,2,412.34,2,Mastercard,176,3771.28,OTP,0.8871,0,1
TXN_3511,USER_3472,11.83,Bank Transfer,2023-11-13 02:44:00,18842.94,Tablet,London,Restaurants,0,0,5,220.14,3,Mastercard,24,3315.49,OTP,0.6533,1,0
TXN_20927,USER_4786,11.14,ATM Withdrawal,2023-11-13 03:11:00,89780.05,Tablet,Sydney,Restaurants,0,0,9,158.52,4,Visa,212,3027.08,Password,0.3564,0,1
